"","Order","H","NH","SF","OF","NF","HWD","LWD","NCC","Season"
"473","magnetococcales",5,0,0,9.5,9.5,0,4,0,"Harvest"
"474","methylococcales",4,6.5,6,2,2,1.5,2.5,0,"Harvest"
"475","methylophilales",94.6666666666667,136,183,128.333333333333,128.333333333333,43,38.6666666666667,38.6666666666667,"Harvest"
"476","mycoplasmatales",135,142.5,8.5,13.6666666666667,13.6666666666667,3,4,3,"Harvest"
"477","myxococcales",1003,934,1256,1397,1397,348.333333333333,349.666666666667,197,"Harvest"
"478","neisseriales",10.6666666666667,8,8,10,10,5,3.66666666666667,2.5,"Harvest"
"479","nitriliruptorales",3,12,34.5,13.5,13.5,9.5,23.6666666666667,9.66666666666667,"Harvest"
"480","nitrosomonadales",101.333333333333,101,102,157.333333333333,157.333333333333,99.3333333333333,40,36,"Harvest"
"481","nitrospinales",5,3,6.5,4,4,0,4,2,"Harvest"
"482","nitrospirales",131.333333333333,107,179.5,130,130,98,49.3333333333333,49,"Harvest"
"483","nostocales",1,0,0,1,1,1,1,2,"Harvest"
"484","oceanospirillales",70.6666666666667,70.5,75.5,78,78,31.6666666666667,13.3333333333333,12.6666666666667,"Harvest"
"485","opitutales",431.333333333333,522.5,560,510.333333333333,510.333333333333,210,161.333333333333,145,"Harvest"
"486","orbales",1,1,2,1,1,0,1,0,"Harvest"
"487","oscillatoriales",24.6666666666667,22,893,26,26,77.3333333333333,11,29.3333333333333,"Harvest"
"488","phycisphaerales",152,126.5,121.5,237,237,108.333333333333,37,31.3333333333333,"Harvest"
"489","planctomycetales",1037.66666666667,963.5,1564,1532,1532,530.333333333333,296,206.333333333333,"Harvest"
"490","prochlorales",28,11.5,27,29,29,4.5,11.3333333333333,5.66666666666667,"Harvest"
"491","pseudomonadales",516,519.5,449.5,634.333333333333,634.333333333333,263.333333333333,137,171.666666666667,"Harvest"
"492","puniceicoccales",15,0,0,2,2,0,1,0,"Harvest"
"493","rhizobiales",1990.66666666667,2340.5,2205,2636.33333333333,2636.33333333333,953.333333333333,770.333333333333,560.333333333333,"Harvest"
"494","rhodobacterales",102.666666666667,151,224.5,317.666666666667,317.666666666667,110.333333333333,54.6666666666667,53.3333333333333,"Harvest"
